id,site,data,titulo_original,subtitulo_original,texto_original,url,pipeline_nlp,analise_sentimento
446,Jovem Pan,2024-06-01 08:50:00,Defensoria Pública move ação contra Cobasi por morte de animais em alagamentos no RS,,Defensoria Pública move ação contra Cobasi por morte de animais em alagamentos no RS ,,"{'etapa_1_limpeza': 'Defensoria Pública move ação contra Cobasi por morte de animais em alagamentos no RS', 'etapa_2_normalizacao': 'defensoria pública move ação contra cobasi por morte de animais em alagamentos no rs', 'etapa_3_entidades': [{'texto': 'cobasi', 'tipo': 'PER'}], 'etapa_4_tokens': [{'original': 'defensoria', 'processado': 'defensoria'}, {'original': 'pública', 'processado': 'público'}, {'original': 'move', 'processado': 'mover'}, {'original': 'ação', 'processado': 'ação'}, {'original': 'contra', 'processado': 'contra'}, {'original': 'cobasi', 'processado': 'cobasi'}, {'original': 'por', 'processado': 'por'}, {'original': 'morte', 'processado': 'morte'}, {'original': 'de', 'processado': 'de'}, {'original': 'animais', 'processado': 'animal'}, {'original': 'em', 'processado': 'em'}, {'original': 'alagamentos', 'processado': 'alagamento'}, {'original': 'no', 'processado': 'em o'}, {'original': 'rs', 'processado': 'rs'}], 'etapa_5_lista_tokens': ['defensoria', 'público', 'mover', 'ação', 'contra', 'cobasi', 'por', 'morte', 'de', 'animal', 'em', 'alagamento', 'em o', 'rs'], 'etapa_6_texto_final': 'defensoria público mover ação contra cobasi por morte de animal em alagamento em o rs'}","{'sentimento': 'NEG', 'confianca': 0.4958}"
447,Jovem Pan,2024-05-30 23:00:00,Prefeitura de São Paulo decide fechar parques quando houver previsão de chuvas fortes,,Prefeitura de São Paulo decide fechar parques quando houver previsão de chuvas fortes ,,"{'etapa_1_limpeza': 'Prefeitura de São Paulo decide fechar parques quando houver previsão de chuvas fortes', 'etapa_2_normalizacao': 'prefeitura de são paulo decide fechar parques quando houver previsão de chuvas fortes', 'etapa_3_entidades': [{'texto': 'prefeitura de são paulo', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'prefeitura', 'processado': 'prefeitura'}, {'original': 'de', 'processado': 'de'}, {'original': 'são', 'processado': 'são'}, {'original': 'paulo', 'processado': 'paulo'}, {'original': 'decide', 'processado': 'decidir'}, {'original': 'fechar', 'processado': 'fechar'}, {'original': 'parques', 'processado': 'parque'}, {'original': 'quando', 'processado': 'quando'}, {'original': 'houver', 'processado': 'haver'}, {'original': 'previsão', 'processado': 'previsão'}, {'original': 'de', 'processado': 'de'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'fortes', 'processado': 'forte'}], 'etapa_5_lista_tokens': ['prefeitura', 'de', 'são', 'paulo', 'decidir', 'fechar', 'parque', 'quando', 'haver', 'previsão', 'de', 'chuva', 'forte'], 'etapa_6_texto_final': 'prefeitura de são paulo decidir fechar parque quando haver previsão de chuva forte'}","{'sentimento': 'NEU', 'confianca': 0.4844}"
448,Jovem Pan,2024-05-29 10:43:00,Parques em São Paulo não abrirão em dias de chuvas e ventos fortes,,Parques em São Paulo não abrirão em dias de chuvas e ventos fortes ,,"{'etapa_1_limpeza': 'Parques em São Paulo não abrirão em dias de chuvas e ventos fortes', 'etapa_2_normalizacao': 'parques em são paulo não abrirão em dias de chuvas e ventos fortes', 'etapa_3_entidades': [{'texto': 'são paulo', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'parques', 'processado': 'parque'}, {'original': 'em', 'processado': 'em'}, {'original': 'são', 'processado': 'são'}, {'original': 'paulo', 'processado': 'paulo'}, {'original': 'não', 'processado': 'não'}, {'original': 'abrirão', 'processado': 'abrir'}, {'original': 'em', 'processado': 'em'}, {'original': 'dias', 'processado': 'dia'}, {'original': 'de', 'processado': 'de'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'e', 'processado': 'e'}, {'original': 'ventos', 'processado': 'vento'}, {'original': 'fortes', 'processado': 'forte'}], 'etapa_5_lista_tokens': ['parque', 'em', 'são', 'paulo', 'não', 'abrir', 'em', 'dia', 'de', 'chuva', 'e', 'vento', 'forte'], 'etapa_6_texto_final': 'parque em são paulo não abrir em dia de chuva e vento forte'}","{'sentimento': 'NEU', 'confianca': 0.4765}"
449,Jovem Pan,2024-05-27 19:10:00,Adolescente de 16 anos é investigado por desviar doações para vítimas de enchentes no RS,,Adolescente de 16 anos é investigado por desviar doações para vítimas de enchentes no RS ,,"{'etapa_1_limpeza': 'Adolescente de 16 anos é investigado por desviar doações para vítimas de enchentes no RS', 'etapa_2_normalizacao': 'adolescente de 16 anos é investigado por desviar doações para vítimas de enchentes no rs', 'etapa_3_entidades': [], 'etapa_4_tokens': [{'original': 'adolescente', 'processado': 'adolescente'}, {'original': 'de', 'processado': 'de'}, {'original': '16', 'processado': '16'}, {'original': 'anos', 'processado': 'ano'}, {'original': 'é', 'processado': 'ser'}, {'original': 'investigado', 'processado': 'investigar'}, {'original': 'por', 'processado': 'por'}, {'original': 'desviar', 'processado': 'desviar'}, {'original': 'doações', 'processado': 'doação'}, {'original': 'para', 'processado': 'para'}, {'original': 'vítimas', 'processado': 'vítima'}, {'original': 'de', 'processado': 'de'}, {'original': 'enchentes', 'processado': 'enchente'}, {'original': 'no', 'processado': 'em o'}, {'original': 'rs', 'processado': 'rs'}], 'etapa_5_lista_tokens': ['adolescente', 'de', '16', 'ano', 'ser', 'investigar', 'por', 'desviar', 'doação', 'para', 'vítima', 'de', 'enchente', 'em o', 'rs'], 'etapa_6_texto_final': 'adolescente de 16 ano ser investigar por desviar doação para vítima de enchente em o rs'}","{'sentimento': 'NEG', 'confianca': 0.4747}"
450,Jovem Pan,2024-05-27 13:57:00,Auxílio Reconstrução para famílias afetadas pelas enchentes no RS já está disponível em site,,Auxílio Reconstrução para famílias afetadas pelas enchentes no RS já está disponível em site ,,"{'etapa_1_limpeza': 'Auxílio Reconstrução para famílias afetadas pelas enchentes no RS já está disponível em site', 'etapa_2_normalizacao': 'auxílio reconstrução para famílias afetadas pelas enchentes no rs já está disponível em site', 'etapa_3_entidades': [], 'etapa_4_tokens': [{'original': 'auxílio', 'processado': 'auxílio'}, {'original': 'reconstrução', 'processado': 'reconstrução'}, {'original': 'para', 'processado': 'para'}, {'original': 'famílias', 'processado': 'família'}, {'original': 'afetadas', 'processado': 'afetar'}, {'original': 'pelas', 'processado': 'por o'}, {'original': 'enchentes', 'processado': 'enchente'}, {'original': 'no', 'processado': 'em o'}, {'original': 'rs', 'processado': 'rs'}, {'original': 'já', 'processado': 'já'}, {'original': 'está', 'processado': 'estar'}, {'original': 'disponível', 'processado': 'disponível'}, {'original': 'em', 'processado': 'em'}, {'original': 'site', 'processado': 'site'}], 'etapa_5_lista_tokens': ['auxílio', 'reconstrução', 'para', 'família', 'afetar', 'por o', 'enchente', 'em o', 'rs', 'já', 'estar', 'disponível', 'em', 'site'], 'etapa_6_texto_final': 'auxílio reconstrução para família afetar por o enchente em o rs já estar disponível em site'}","{'sentimento': 'NEU', 'confianca': 0.5173}"
451,Jovem Pan,2024-05-27 13:52:00,MPRS investiga suposto desvio de doações destinadas às vítimas das enchentes em Eldorado do Sul,,MPRS investiga suposto desvio de doações destinadas às vítimas das enchentes em Eldorado do Sul ,,"{'etapa_1_limpeza': 'MPRS investiga suposto desvio de doações destinadas às vítimas das enchentes em Eldorado do Sul', 'etapa_2_normalizacao': 'mprs investiga suposto desvio de doações destinadas às vítimas das enchentes em eldorado do sul', 'etapa_3_entidades': [{'texto': 'mprs', 'tipo': 'PER'}], 'etapa_4_tokens': [{'original': 'mprs', 'processado': 'mprs'}, {'original': 'investiga', 'processado': 'investigar'}, {'original': 'suposto', 'processado': 'suposto'}, {'original': 'desvio', 'processado': 'desvio'}, {'original': 'de', 'processado': 'de'}, {'original': 'doações', 'processado': 'doação'}, {'original': 'destinadas', 'processado': 'destinar'}, {'original': 'às', 'processado': 'a o'}, {'original': 'vítimas', 'processado': 'vítima'}, {'original': 'das', 'processado': 'de o'}, {'original': 'enchentes', 'processado': 'enchente'}, {'original': 'em', 'processado': 'em'}, {'original': 'eldorado', 'processado': 'eldorado'}, {'original': 'do', 'processado': 'de o'}, {'original': 'sul', 'processado': 'sul'}], 'etapa_5_lista_tokens': ['mprs', 'investigar', 'suposto', 'desvio', 'de', 'doação', 'destinar', 'a o', 'vítima', 'de o', 'enchente', 'em', 'eldorado', 'de o', 'sul'], 'etapa_6_texto_final': 'mprs investigar suposto desvio de doação destinar a o vítima de o enchente em eldorado de o sul'}","{'sentimento': 'NEG', 'confianca': 0.4295}"
452,Jovem Pan,2024-05-26 15:55:00,Rio Grande do Sul chega a 169 mortes e 55 mil pessoas em abrigos em decorrência das enchentes,,Rio Grande do Sul chega a 169 mortes e 55 mil pessoas em abrigos em decorrência das enchentes ,,"{'etapa_1_limpeza': 'Rio Grande do Sul chega a 169 mortes e 55 mil pessoas em abrigos em decorrência das enchentes', 'etapa_2_normalizacao': 'rio grande do sul chega a 169 mortes e 55 mil pessoas em abrigos em decorrência das enchentes', 'etapa_3_entidades': [{'texto': 'rio grande do sul', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'rio', 'processado': 'rio'}, {'original': 'grande', 'processado': 'grande'}, {'original': 'do', 'processado': 'de o'}, {'original': 'sul', 'processado': 'sul'}, {'original': 'chega', 'processado': 'chegar'}, {'original': 'a', 'processado': 'a'}, {'original': '169', 'processado': '169'}, {'original': 'mortes', 'processado': 'morte'}, {'original': 'e', 'processado': 'e'}, {'original': '55', 'processado': '55'}, {'original': 'mil', 'processado': 'mil'}, {'original': 'pessoas', 'processado': 'pessoa'}, {'original': 'em', 'processado': 'em'}, {'original': 'abrigos', 'processado': 'abrigo'}, {'original': 'em', 'processado': 'em'}, {'original': 'decorrência', 'processado': 'decorrência'}, {'original': 'das', 'processado': 'de o'}, {'original': 'enchentes', 'processado': 'enchente'}], 'etapa_5_lista_tokens': ['rio', 'grande', 'de o', 'sul', 'chegar', 'a', '169', 'morte', 'e', '55', 'mil', 'pessoa', 'em', 'abrigo', 'em', 'decorrência', 'de o', 'enchente'], 'etapa_6_texto_final': 'rio grande de o sul chegar a 169 morte e 55 mil pessoa em abrigo em decorrência de o enchente'}","{'sentimento': 'NEG', 'confianca': 0.7043}"
453,Jovem Pan,2024-05-25 22:35:00,Fiocruz diz que cerca de 3.000 instalações de saúde no Rio Grande do Sul foram afetadas pelas enchentes,,Fiocruz diz que cerca de 3.000 instalações de saúde no Rio Grande do Sul foram afetadas pelas enchentes ,,"{'etapa_1_limpeza': 'Fiocruz diz que cerca de 3.000 instalações de saúde no Rio Grande do Sul foram afetadas pelas enchentes', 'etapa_2_normalizacao': 'fiocruz diz que cerca de 3.000 instalações de saúde no rio grande do sul foram afetadas pelas enchentes', 'etapa_3_entidades': [{'texto': 'rio grande do sul', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'fiocruz', 'processado': 'fiocruz'}, {'original': 'diz', 'processado': 'dizer'}, {'original': 'que', 'processado': 'que'}, {'original': 'cerca', 'processado': 'cerca'}, {'original': 'de', 'processado': 'de'}, {'original': '3.000', 'processado': '3.000'}, {'original': 'instalações', 'processado': 'instalação'}, {'original': 'de', 'processado': 'de'}, {'original': 'saúde', 'processado': 'saúde'}, {'original': 'no', 'processado': 'em o'}, {'original': 'rio', 'processado': 'rio'}, {'original': 'grande', 'processado': 'grande'}, {'original': 'do', 'processado': 'de o'}, {'original': 'sul', 'processado': 'sul'}, {'original': 'foram', 'processado': 'ser'}, {'original': 'afetadas', 'processado': 'afetar'}, {'original': 'pelas', 'processado': 'por o'}, {'original': 'enchentes', 'processado': 'enchente'}], 'etapa_5_lista_tokens': ['fiocruz', 'dizer', 'que', 'cerca', 'de', '3.000', 'instalação', 'de', 'saúde', 'em o', 'rio', 'grande', 'de o', 'sul', 'ser', 'afetar', 'por o', 'enchente'], 'etapa_6_texto_final': 'fiocruz dizer que cerca de 3.000 instalação de saúde em o rio grande de o sul ser afetar por o enchente'}","{'sentimento': 'NEG', 'confianca': 0.4802}"
454,Jovem Pan,2024-05-25 18:57:00,Rio Grande do Sul chega a 166 mortos com previsão de frio e mais chuva; nível do Guaíba reduz,,Rio Grande do Sul chega a 166 mortos com previsão de frio e mais chuva; nível do Guaíba reduz ,,"{'etapa_1_limpeza': 'Rio Grande do Sul chega a 166 mortos com previsão de frio e mais chuva; nível do Guaíba reduz', 'etapa_2_normalizacao': 'rio grande do sul chega a 166 mortos com previsão de frio e mais chuva; nível do guaíba reduz', 'etapa_3_entidades': [{'texto': 'rio grande do sul', 'tipo': 'LOC'}, {'texto': 'guaíba', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'rio', 'processado': 'rio'}, {'original': 'grande', 'processado': 'grande'}, {'original': 'do', 'processado': 'de o'}, {'original': 'sul', 'processado': 'sul'}, {'original': 'chega', 'processado': 'chegar'}, {'original': 'a', 'processado': 'a'}, {'original': '166', 'processado': '166'}, {'original': 'mortos', 'processado': 'morto'}, {'original': 'com', 'processado': 'com'}, {'original': 'previsão', 'processado': 'previsão'}, {'original': 'de', 'processado': 'de'}, {'original': 'frio', 'processado': 'frio'}, {'original': 'e', 'processado': 'e'}, {'original': 'mais', 'processado': 'mais'}, {'original': 'chuva', 'processado': 'chuva'}, {'original': 'nível', 'processado': 'nível'}, {'original': 'do', 'processado': 'de o'}, {'original': 'guaíba', 'processado': 'guaíba'}, {'original': 'reduz', 'processado': 'reduzir'}], 'etapa_5_lista_tokens': ['rio', 'grande', 'de o', 'sul', 'chegar', 'a', '166', 'morto', 'com', 'previsão', 'de', 'frio', 'e', 'mais', 'chuva', 'nível', 'de o', 'guaíba', 'reduzir'], 'etapa_6_texto_final': 'rio grande de o sul chegar a 166 morto com previsão de frio e mais chuva nível de o guaíba reduzir'}","{'sentimento': 'NEG', 'confianca': 0.5884}"
455,Jovem Pan,2024-05-25 06:48:00,Leptospirose se alastra após enchentes no Rio Grande do Sul e preocupa autoridades,,Leptospirose se alastra após enchentes no Rio Grande do Sul e preocupa autoridades ,,"{'etapa_1_limpeza': 'Leptospirose se alastra após enchentes no Rio Grande do Sul e preocupa autoridades', 'etapa_2_normalizacao': 'leptospirose se alastra após enchentes no rio grande do sul e preocupa autoridades', 'etapa_3_entidades': [{'texto': 'leptospirose', 'tipo': 'PER'}, {'texto': 'rio grande do sul', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'leptospirose', 'processado': 'leptospiroser'}, {'original': 'se', 'processado': 'se'}, {'original': 'alastra', 'processado': 'alastrar'}, {'original': 'após', 'processado': 'após'}, {'original': 'enchentes', 'processado': 'enchente'}, {'original': 'no', 'processado': 'em o'}, {'original': 'rio', 'processado': 'rio'}, {'original': 'grande', 'processado': 'grande'}, {'original': 'do', 'processado': 'de o'}, {'original': 'sul', 'processado': 'sul'}, {'original': 'e', 'processado': 'e'}, {'original': 'preocupa', 'processado': 'preocupar'}, {'original': 'autoridades', 'processado': 'autoridade'}], 'etapa_5_lista_tokens': ['leptospiroser', 'se', 'alastrar', 'após', 'enchente', 'em o', 'rio', 'grande', 'de o', 'sul', 'e', 'preocupar', 'autoridade'], 'etapa_6_texto_final': 'leptospiroser se alastrar após enchente em o rio grande de o sul e preocupar autoridade'}","{'sentimento': 'NEG', 'confianca': 0.5801}"
456,Jovem Pan,2024-05-24 10:31:00,"Enchentes devem deixar 46,7 milhões de toneladas de entulho no Rio Grande do Sul",,"Enchentes devem deixar 46,7 milhões de toneladas de entulho no Rio Grande do Sul ",,"{'etapa_1_limpeza': 'Enchentes devem deixar 46,7 milhões de toneladas de entulho no Rio Grande do Sul', 'etapa_2_normalizacao': 'enchentes devem deixar 46,7 milhões de toneladas de entulho no rio grande do sul', 'etapa_3_entidades': [{'texto': 'rio grande do sul', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'enchentes', 'processado': 'enchente'}, {'original': 'devem', 'processado': 'dever'}, {'original': 'deixar', 'processado': 'deixar'}, {'original': '46,7', 'processado': '46,7'}, {'original': 'milhões', 'processado': 'milhão'}, {'original': 'de', 'processado': 'de'}, {'original': 'toneladas', 'processado': 'tonelada'}, {'original': 'de', 'processado': 'de'}, {'original': 'entulho', 'processado': 'entulho'}, {'original': 'no', 'processado': 'em o'}, {'original': 'rio', 'processado': 'rio'}, {'original': 'grande', 'processado': 'grande'}, {'original': 'do', 'processado': 'de o'}, {'original': 'sul', 'processado': 'sul'}], 'etapa_5_lista_tokens': ['enchente', 'dever', 'deixar', '46,7', 'milhão', 'de', 'tonelada', 'de', 'entulho', 'em o', 'rio', 'grande', 'de o', 'sul'], 'etapa_6_texto_final': 'enchente dever deixar 46,7 milhão de tonelada de entulho em o rio grande de o sul'}","{'sentimento': 'NEG', 'confianca': 0.5618}"
457,Jovem Pan,2024-05-23 15:38:00,Chuva enche bueiros de Porto Alegre e volta a alagar ruas da cidade,,Chuva enche bueiros de Porto Alegre e volta a alagar ruas da cidade ,,"{'etapa_1_limpeza': 'Chuva enche bueiros de Porto Alegre e volta a alagar ruas da cidade', 'etapa_2_normalizacao': 'chuva enche bueiros de porto alegre e volta a alagar ruas da cidade', 'etapa_3_entidades': [{'texto': 'porto alegre', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'chuva', 'processado': 'chuva'}, {'original': 'enche', 'processado': 'enche'}, {'original': 'bueiros', 'processado': 'bueiro'}, {'original': 'de', 'processado': 'de'}, {'original': 'porto', 'processado': 'porto'}, {'original': 'alegre', 'processado': 'alegre'}, {'original': 'e', 'processado': 'e'}, {'original': 'volta', 'processado': 'volta'}, {'original': 'a', 'processado': 'a'}, {'original': 'alagar', 'processado': 'alagar'}, {'original': 'ruas', 'processado': 'rua'}, {'original': 'da', 'processado': 'de o'}, {'original': 'cidade', 'processado': 'cidade'}], 'etapa_5_lista_tokens': ['chuva', 'enche', 'bueiro', 'de', 'porto', 'alegre', 'e', 'volta', 'a', 'alagar', 'rua', 'de o', 'cidade'], 'etapa_6_texto_final': 'chuva enche bueiro de porto alegre e volta a alagar rua de o cidade'}","{'sentimento': 'NEU', 'confianca': 0.4386}"
